Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Denzel Valentine,CHI,26,31,1.2,11.4%,0.68,21,0.8,9,0.3,27,1.0,33.3,38.9,0.0%,12.9%,0.0%,0.0%,29.0%,18.3
Wesley Johnson,LAC,25,15,0.6,7.4%,0.53,8,0.3,4,0.2,13,0.5,30.8,30.8,0.0%,13.3%,0.0%,0.0%,26.7%,8.4
Langston Galloway,DET,25,29,1.2,20.6%,1.41,41,1.6,14,0.6,26,1.0,53.8,69.2,10.3%,3.4%,10.3%,3.4%,55.2%,96.2
Will Barton,DEN,27,21,0.8,5.1%,0.71,15,0.6,5,0.2,16,0.6,31.3,40.6,4.8%,19.0%,4.8%,0.0%,28.6%,26.0
Marco Belinelli,ATL,27,48,1.8,15.0%,0.83,40,1.5,12,0.4,38,1.4,31.6,36.8,12.5%,8.3%,10.4%,0.0%,37.5%,45.7
Matthew Dellavedova,MIL,13,5,0.4,5.6%,0.80,4,0.3,1,0.1,4,0.3,25.0,25.0,20.0%,0.0%,20.0%,0.0%,40.0%,
Andrew  Wiggins,MIN,28,35,1.3,6.3%,0.97,34,1.2,13,0.5,29,1.0,44.8,51.7,14.3%,2.9%,14.3%,0.0%,45.7%,63.8
Jeremy Lamb,CHA,25,21,0.8,5.5%,1.05,22,0.9,9,0.4,16,0.6,56.3,56.3,9.5%,14.3%,9.5%,0.0%,52.4%,77.1
Avery Bradley,DET,27,137,5.1,29.5%,0.80,109,4.0,40,1.5,106,3.9,37.7,42.0,10.9%,13.9%,10.2%,2.2%,37.2%,38.9
Robert Covington,PHI,25,19,0.8,5.4%,1.58,30,1.2,8,0.3,16,0.6,50.0,71.9,21.1%,5.3%,21.1%,10.5%,52.6%,100.0
DeMarcus Cousins,NOP,28,10,0.4,1.3%,1.20,12,0.4,4,0.1,8,0.3,50.0,62.5,10.0%,10.0%,10.0%,0.0%,50.0%,84.6
Troy Daniels,PHX,29,23,0.8,12.9%,0.74,17,0.6,5,0.2,22,0.8,22.7,31.8,4.3%,0.0%,4.3%,0.0%,26.1%,30.5
Josh Richardson,MIA,26,33,1.3,10.7%,1.03,34,1.3,13,0.5,30,1.2,43.3,51.7,6.1%,6.1%,6.1%,3.0%,42.4%,74.8
Wayne Ellington,MIA,26,59,2.3,31.2%,1.24,73,2.8,22,0.8,55,2.1,40.0,59.1,6.8%,3.4%,6.8%,3.4%,40.7%,88.5
Gary Harris,DEN,25,72,2.9,19.4%,0.96,69,2.8,26,1.0,60,2.4,43.3,52.5,5.6%,11.1%,4.2%,0.0%,41.7%,61.1
Jimmy Butler,MIN,26,35,1.3,6.9%,0.97,34,1.3,12,0.5,31,1.2,38.7,43.5,11.4%,5.7%,11.4%,5.7%,40.0%,63.8
Wilson Chandler,DEN,23,18,0.8,7.6%,1.17,21,0.9,8,0.3,16,0.7,50.0,62.5,5.6%,11.1%,5.6%,5.6%,44.4%,82.3
Terrence Ross,ORL,22,32,1.5,14.7%,0.91,29,1.3,12,0.5,29,1.3,41.4,41.4,9.4%,0.0%,9.4%,0.0%,46.9%,56.5
DJ Augustin,ORL,21,13,0.6,7.6%,1.38,18,0.9,5,0.2,7,0.3,71.4,92.9,15.4%,30.8%,15.4%,0.0%,53.8%,95.4
Justise Winslow,MIA,26,10,0.4,4.8%,0.70,7,0.3,3,0.1,8,0.3,37.5,43.8,0.0%,20.0%,0.0%,0.0%,30.0%,24.0
DAngelo Russell,BKN,12,12,1.0,4.3%,0.33,4,0.3,2,0.2,11,0.9,18.2,18.2,0.0%,8.3%,0.0%,0.0%,16.7%,0.0
Victor Oladipo,IND,26,51,2.0,8.3%,1.10,56,2.2,20,0.8,41,1.6,48.8,56.1,11.8%,7.8%,9.8%,0.0%,51.0%,78.6
Allen Crabbe,BKN,23,51,2.2,18.1%,0.90,46,2.0,12,0.5,41,1.8,29.3,39.0,13.7%,7.8%,13.7%,2.0%,35.3%,55.7
Henry Ellenson,DET,8,4,0.5,8.9%,1.25,5,0.6,2,0.3,4,0.5,50.0,62.5,0.0%,0.0%,0.0%,0.0%,50.0%,
Jodie Meeks,WAS,27,21,0.8,10.9%,0.76,16,0.6,4,0.1,18,0.7,22.2,30.6,9.5%,4.8%,9.5%,0.0%,28.6%,35.1
Giannis Antetokounmpo,MIL,24,9,0.4,1.4%,0.67,6,0.3,2,0.1,5,0.2,40.0,40.0,11.1%,33.3%,11.1%,0.0%,33.3%,
E'Twaun Moore,NOP,28,18,0.6,5.5%,1.22,22,0.8,10,0.4,15,0.5,66.7,73.3,0.0%,16.7%,0.0%,0.0%,55.6%,87.0
Tyreke Evans,MEM,27,20,0.7,4.1%,1.20,24,0.9,7,0.3,15,0.6,46.7,60.0,20.0%,5.0%,20.0%,0.0%,50.0%,84.6
Harrison Barnes,DAL,28,7,0.3,1.3%,0.43,3,0.1,0,0.0,5,0.2,0.0,0.0,28.6%,0.0%,28.6%,0.0%,28.6%,
Jamal Crawford,MIN,28,16,0.6,5.8%,1.31,21,0.8,6,0.2,13,0.5,46.2,53.8,18.8%,0.0%,12.5%,0.0%,56.3%,93.9
Damian Lillard,POR,26,59,2.3,8.8%,0.97,57,2.2,17,0.7,47,1.8,36.2,43.6,11.9%,8.5%,6.8%,0.0%,40.7%,62.6
Mike James,PHX,29,12,0.4,3.2%,0.83,10,0.3,5,0.2,12,0.4,41.7,41.7,0.0%,0.0%,0.0%,0.0%,41.7%,45.7
James Johnson,MIA,25,10,0.4,3.3%,0.80,8,0.3,4,0.2,7,0.3,57.1,57.1,0.0%,30.0%,0.0%,0.0%,40.0%,39.7
Tobias Harris,DET,27,48,1.8,10.9%,0.73,35,1.3,13,0.5,44,1.6,29.5,31.8,8.3%,2.1%,8.3%,2.1%,33.3%,29.0
Ricky Rubio,UTA,26,26,1.0,7.0%,0.96,25,1.0,10,0.4,22,0.8,45.5,47.7,7.7%,7.7%,7.7%,0.0%,46.2%,61.8
Manu Ginobili,SAS,23,13,0.6,5.8%,0.46,6,0.3,1,0.0,6,0.3,16.7,16.7,15.4%,38.5%,15.4%,0.0%,23.1%,3.1
Evan Turner,POR,26,10,0.4,3.8%,0.60,6,0.2,2,0.1,7,0.3,28.6,28.6,10.0%,20.0%,10.0%,0.0%,30.0%,11.6
Pat Connaughton,POR,26,16,0.6,10.1%,1.56,25,1.0,8,0.3,13,0.5,61.5,80.8,12.5%,6.3%,6.3%,0.0%,62.5%,99.2
Evan Fournier,ORL,26,53,2.0,11.8%,0.75,40,1.5,13,0.5,39,1.5,33.3,37.2,17.0%,11.3%,15.1%,1.9%,39.6%,34.4
Alec Burks,UTA,26,20,0.8,7.6%,1.50,30,1.2,11,0.4,20,0.8,55.0,75.0,0.0%,0.0%,0.0%,0.0%,55.0%,97.7
Dion Waiters,MIA,24,31,1.3,7.4%,1.00,31,1.3,12,0.5,28,1.2,42.9,55.4,0.0%,9.7%,0.0%,0.0%,38.7%,71.1
Aaron Gordon,ORL,25,17,0.7,4.1%,0.88,15,0.6,3,0.1,13,0.5,23.1,30.8,23.5%,0.0%,23.5%,0.0%,41.2%,53.5
Bojan Bogdanovic,IND,27,24,0.9,6.9%,1.33,32,1.2,11,0.4,17,0.6,64.7,76.5,16.7%,16.7%,16.7%,4.2%,58.3%,94.7
Stanley Johnson,DET,24,26,1.1,12.3%,0.65,17,0.7,7,0.3,20,0.8,35.0,35.0,11.5%,11.5%,11.5%,0.0%,38.5%,17.6
JJ Redick,PHI,25,85,3.4,21.6%,1.01,86,3.4,33,1.3,74,3.0,44.6,49.3,7.1%,7.1%,7.1%,1.2%,44.7%,74.0
Jerryd Bayless,PHI,22,20,0.9,10.2%,0.60,12,0.5,6,0.3,17,0.8,35.3,35.3,0.0%,15.0%,0.0%,0.0%,30.0%,11.6
Tim Frazier,WAS,27,10,0.4,7.0%,0.60,6,0.2,2,0.1,6,0.2,33.3,33.3,10.0%,30.0%,10.0%,0.0%,30.0%,11.6
Andrew Harrison,MEM,21,3,0.1,2.1%,0.67,2,0.1,0,0.0,1,0.0,0.0,0.0,33.3%,33.3%,33.3%,0.0%,33.3%,
Dillon Brooks,MEM,27,11,0.4,4.8%,1.00,11,0.4,5,0.2,11,0.4,45.5,50.0,0.0%,0.0%,0.0%,0.0%,45.5%,71.1
Mario Chalmers,MEM,26,12,0.5,4.7%,0.92,11,0.4,5,0.2,8,0.3,62.5,62.5,8.3%,25.0%,8.3%,0.0%,50.0%,57.3
Dennis Smith Jr.,DAL,23,16,0.7,3.8%,0.69,11,0.5,5,0.2,11,0.5,45.5,50.0,6.3%,25.0%,6.3%,0.0%,31.3%,19.5
Kent  Bazemore,ATL,27,23,0.9,6.0%,0.70,16,0.6,6,0.2,17,0.6,35.3,38.2,8.7%,21.7%,8.7%,4.3%,30.4%,22.9
Yogi Ferrell,DAL,28,17,0.6,6.1%,0.88,15,0.5,5,0.2,14,0.5,35.7,39.3,11.8%,5.9%,5.9%,0.0%,41.2%,53.5
Paul Millsap,DEN,16,8,0.5,3.0%,1.63,13,0.8,4,0.3,5,0.3,80.0,100.0,25.0%,12.5%,25.0%,0.0%,62.5%,
Eric Gordon,HOU,23,28,1.2,6.5%,0.79,22,1.0,7,0.3,24,1.0,29.2,37.5,7.1%,7.1%,7.1%,0.0%,32.1%,37.4
Demetrius Jackson,HOU,3,3,1.0,25.0%,0.67,2,0.7,1,0.3,2,0.7,50.0,50.0,0.0%,33.3%,0.0%,0.0%,33.3%,
Gorgui Dieng,MIN,25,2,0.1,1.1%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Danny Green,SAS,26,11,0.4,4.1%,0.82,9,0.3,4,0.2,9,0.3,44.4,50.0,0.0%,18.2%,0.0%,0.0%,36.4%,42.0
Eric Bledsoe,PHX,3,2,0.7,3.6%,0.00,0,0.0,0,0.0,1,0.3,0.0,0.0,0.0%,50.0%,0.0%,0.0%,0.0%,
Josh Jackson,PHX,29,32,1.1,8.9%,0.69,22,0.8,7,0.2,23,0.8,30.4,34.8,15.6%,15.6%,12.5%,3.1%,34.4%,19.5
Maurice  Harkless,POR,24,4,0.2,2.7%,0.50,2,0.1,1,0.0,3,0.1,33.3,33.3,0.0%,25.0%,0.0%,0.0%,25.0%,
Jeremy Lin,BKN,1,2,2.0,11.1%,0.00,0,0.0,0,0.0,1,1.0,0.0,0.0,0.0%,50.0%,0.0%,0.0%,0.0%,
Kemba Walker,CHA,24,24,1.0,4.7%,1.00,24,1.0,8,0.3,18,0.8,44.4,47.2,16.7%,16.7%,16.7%,8.3%,41.7%,71.1
Bradley Beal,WAS,27,56,2.1,8.8%,0.88,49,1.8,20,0.7,46,1.7,43.5,44.6,10.7%,10.7%,8.9%,3.6%,42.9%,51.2
Khris Middleton,MIL,25,31,1.2,6.5%,0.87,27,1.1,9,0.4,23,0.9,39.1,47.8,9.7%,16.1%,9.7%,0.0%,38.7%,49.6
Dennis Schroder,ATL,25,36,1.4,6.6%,1.00,36,1.4,13,0.5,28,1.1,46.4,48.2,13.9%,11.1%,11.1%,2.8%,47.2%,71.1
Jamal Murray,DEN,27,44,1.6,10.9%,0.75,33,1.2,16,0.6,39,1.4,41.0,42.3,0.0%,11.4%,0.0%,0.0%,36.4%,32.6
Donovan Mitchell,UTA,27,53,2.0,10.4%,0.92,49,1.8,19,0.7,47,1.7,40.4,50.0,1.9%,9.4%,1.9%,0.0%,37.7%,58.0
Buddy Hield,SAC,25,29,1.2,9.1%,0.93,27,1.1,11,0.4,24,1.0,45.8,52.1,3.4%,13.8%,3.4%,0.0%,41.4%,58.8
Garrett Temple,SAC,26,12,0.5,5.4%,0.50,6,0.2,2,0.1,10,0.4,20.0,25.0,8.3%,8.3%,8.3%,0.0%,25.0%,5.5
Devin Booker,PHX,25,38,1.5,6.3%,0.82,31,1.2,11,0.4,29,1.2,37.9,44.8,10.5%,15.8%,7.9%,2.6%,34.2%,41.2
Markelle Fultz,PHI,4,4,1.0,10.3%,0.00,0,0.0,0,0.0,2,0.5,0.0,0.0,25.0%,25.0%,25.0%,0.0%,0.0%,
Kyrie Irving,BOS,27,69,2.6,11.9%,1.07,74,2.7,29,1.1,55,2.0,52.7,60.0,7.2%,14.5%,5.8%,1.4%,47.8%,77.9
Jaylen Brown,BOS,27,16,0.6,4.0%,0.63,10,0.4,4,0.1,12,0.4,33.3,33.3,6.3%,18.8%,6.3%,0.0%,31.3%,15.3
JR Smith,CLE,28,17,0.6,6.8%,0.88,15,0.5,6,0.2,13,0.5,46.2,53.8,5.9%,17.6%,5.9%,0.0%,41.2%,53.5
Iman Shumpert,CLE,13,2,0.2,2.6%,0.00,0,0.0,0,0.0,2,0.2,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Marcus Smart,BOS,27,17,0.6,4.7%,1.00,17,0.6,6,0.2,15,0.6,40.0,56.7,0.0%,11.8%,0.0%,0.0%,35.3%,71.1
Trevor Ariza,HOU,23,13,0.6,5.6%,1.15,15,0.7,4,0.2,11,0.5,36.4,54.5,7.7%,7.7%,7.7%,0.0%,38.5%,80.9
Klay Thompson,GSW,28,28,1.0,5.5%,0.82,23,0.8,10,0.4,25,0.9,40.0,46.0,0.0%,10.7%,0.0%,0.0%,35.7%,42.7
