Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Maxi Kleber,DAL,22,4,0.2,3.8%,1.00,4,0.2,2,0.1,4,0.2,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Blake Griffin,LAC,19,9,0.5,1.9%,0.56,5,0.3,2,0.1,7,0.4,28.6,35.7,0.0%,22.2%,0.0%,0.0%,22.2%,
James Harden,HOU,25,9,0.4,1.2%,2.89,26,1.0,6,0.2,6,0.2,100.0,141.7,33.3%,0.0%,33.3%,0.0%,100.0%,
Bryn Forbes,SAS,27,13,0.5,7.0%,1.38,18,0.7,7,0.3,13,0.5,53.8,65.4,7.7%,0.0%,7.7%,7.7%,53.8%,93.1
Dragan Bender,PHX,29,7,0.2,4.2%,0.86,6,0.2,2,0.1,7,0.2,28.6,42.9,0.0%,0.0%,0.0%,0.0%,28.6%,
Matthew Dellavedova,MIL,13,1,0.1,1.1%,3.00,3,0.2,1,0.1,1,0.1,100.0,150.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Marquese Chriss,PHX,29,4,0.1,1.9%,0.75,3,0.1,1,0.0,3,0.1,33.3,50.0,0.0%,25.0%,0.0%,0.0%,25.0%,
Kris Dunn,CHI,22,2,0.1,0.6%,1.00,2,0.1,1,0.0,2,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Reggie Jackson,DET,27,5,0.2,1.1%,1.60,8,0.3,3,0.1,5,0.2,60.0,80.0,0.0%,0.0%,0.0%,0.0%,60.0%,
Treveon Graham,CHA,16,1,0.1,1.2%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Jonathan Isaac,ORL,12,2,0.2,2.5%,0.00,0,0.0,0,0.0,2,0.2,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Brandon Ingram,LAL,26,12,0.5,2.5%,0.83,10,0.4,5,0.2,10,0.4,50.0,50.0,0.0%,16.7%,0.0%,0.0%,41.7%,26.2
Jayson Tatum,BOS,29,18,0.6,5.2%,1.11,20,0.7,6,0.2,13,0.4,46.2,53.8,16.7%,11.1%,16.7%,0.0%,50.0%,67.9
Goran Dragic,MIA,26,18,0.7,3.9%,0.89,16,0.6,7,0.3,16,0.6,43.8,50.0,0.0%,11.1%,0.0%,0.0%,38.9%,39.5
Willie Cauley-Stein,SAC,24,2,0.1,0.8%,1.00,2,0.1,1,0.0,1,0.0,100.0,100.0,0.0%,50.0%,0.0%,0.0%,50.0%,
Luke Babbitt,ATL,24,12,0.5,7.7%,0.75,9,0.4,3,0.1,11,0.5,27.3,36.4,8.3%,0.0%,8.3%,0.0%,33.3%,17.1
Mangok Mathiang,CHA,10,3,0.3,15.8%,0.67,2,0.2,1,0.1,3,0.3,33.3,33.3,0.0%,0.0%,0.0%,0.0%,33.3%,
Will Barton,DEN,27,4,0.1,1.0%,1.00,4,0.1,1,0.0,3,0.1,33.3,50.0,25.0%,0.0%,25.0%,0.0%,50.0%,
Delon Wright,TOR,14,2,0.1,1.9%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Robin Lopez,CHI,26,3,0.1,0.8%,0.67,2,0.1,1,0.0,3,0.1,33.3,33.3,0.0%,0.0%,0.0%,0.0%,33.3%,
Devin Harris,DAL,22,13,0.6,6.6%,1.46,19,0.9,7,0.3,10,0.5,70.0,90.0,15.4%,23.1%,15.4%,15.4%,53.8%,96.9
Derrick Favors,UTA,27,6,0.2,1.8%,0.33,2,0.1,1,0.0,6,0.2,16.7,16.7,0.0%,0.0%,0.0%,0.0%,16.7%,
Fred VanVleet,TOR,25,3,0.1,1.7%,1.00,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,33.3%,0.0%,0.0%,33.3%,
T.J. Leaf,IND,23,3,0.1,3.8%,1.00,3,0.1,1,0.0,3,0.1,33.3,50.0,0.0%,0.0%,0.0%,0.0%,33.3%,
Mirza Teletovic,MIL,10,2,0.2,3.1%,0.00,0,0.0,0,0.0,2,0.2,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Rashad Vaughn,MIL,5,1,0.2,5.0%,0.00,0,0.0,0,0.0,1,0.2,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Jimmy Butler,MIN,26,13,0.5,2.6%,1.23,16,0.6,6,0.2,10,0.4,60.0,70.0,7.7%,15.4%,7.7%,0.0%,53.8%,83.8
Rudy Gobert,UTA,16,1,0.1,0.5%,2.00,2,0.1,1,0.1,1,0.1,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Jarrett Jack,NYK,25,7,0.3,3.3%,0.86,6,0.2,3,0.1,5,0.2,60.0,60.0,0.0%,28.6%,0.0%,0.0%,42.9%,
Cody Zeller,CHA,19,9,0.5,6.5%,1.11,10,0.5,3,0.2,8,0.4,37.5,37.5,33.3%,0.0%,33.3%,22.2%,44.4%,
PJ Tucker,HOU,25,3,0.1,1.8%,0.67,2,0.1,1,0.0,3,0.1,33.3,33.3,0.0%,0.0%,0.0%,0.0%,33.3%,
OG Anunoby,TOR,25,4,0.2,2.7%,1.50,6,0.2,2,0.1,4,0.2,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Pau Gasol,SAS,27,2,0.1,0.7%,1.50,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Dillon Brooks,MEM,27,4,0.1,1.7%,1.00,4,0.1,2,0.1,4,0.1,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
T.J. McConnell,PHI,22,1,0.0,0.6%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
James Johnson,MIA,25,6,0.2,2.0%,0.67,4,0.2,1,0.0,4,0.2,25.0,37.5,33.3%,16.7%,16.7%,16.7%,33.3%,
