Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Raul Neto,UTA,17,4,0.2,4.5%,0.50,2,0.1,1,0.1,3,0.2,33.3,33.3,0.0%,25.0%,0.0%,0.0%,25.0%,
Isaiah Whitehead,BKN,10,4,0.4,4.3%,0.00,0,0.0,0,0.0,1,0.1,0.0,0.0,0.0%,75.0%,0.0%,0.0%,0.0%,
Chandler Parsons,MEM,26,7,0.3,3.2%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,71.4%,0.0%,0.0%,0.0%,
Tyler Zeller,BKN,26,11,0.4,5.4%,0.27,3,0.1,0,0.0,0,0.0,0.0,0.0,18.2%,81.8%,0.0%,0.0%,18.2%,19.5
Jared Dudley,PHX,14,6,0.4,12.2%,0.67,4,0.3,0,0.0,0,0.0,0.0,0.0,50.0%,50.0%,0.0%,0.0%,50.0%,
Kevon Looney,GSW,26,9,0.3,11.7%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Wayne Ellington,MIA,34,9,0.3,3.2%,0.33,3,0.1,0,0.0,5,0.1,0.0,0.0,22.2%,22.2%,0.0%,0.0%,22.2%,
Noah Vonleh,POR,23,7,0.3,7.1%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Hassan Whiteside,MIA,16,12,0.8,5.7%,0.33,4,0.3,1,0.1,1,0.1,100.0,100.0,8.3%,83.3%,0.0%,0.0%,16.7%,27.9
Mario Hezonja,ORL,28,9,0.3,5.2%,0.78,7,0.3,2,0.1,3,0.1,66.7,66.7,22.2%,44.4%,0.0%,0.0%,44.4%,
