Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Rudy Gobert,UTA,16,13,0.8,6.8%,0.92,12,0.8,3,0.2,5,0.3,60.0,60.0,30.8%,30.8%,30.8%,0.0%,46.2%,24.8
Andrew  Wiggins,MIN,28,68,2.4,12.1%,1.21,82,2.9,32,1.1,54,1.9,59.3,67.6,13.2%,10.3%,13.2%,2.9%,55.9%,69.9
Josh Jackson,PHX,29,85,2.9,23.7%,0.86,73,2.5,28,1.0,57,2.0,49.1,50.0,20.0%,16.5%,18.8%,3.5%,44.7%,17.0
Maurice  Harkless,POR,24,21,0.9,14.2%,1.19,25,1.0,10,0.4,17,0.7,58.8,64.7,14.3%,9.5%,14.3%,4.8%,57.1%,67.6
Kelly Olynyk,MIA,26,20,0.8,8.4%,1.20,24,0.9,9,0.3,14,0.5,64.3,75.0,10.0%,25.0%,10.0%,5.0%,50.0%,69.2
Jonathon Simmons,ORL,28,61,2.2,14.2%,1.30,79,2.8,30,1.1,44,1.6,68.2,69.3,26.2%,9.8%,24.6%,8.2%,65.6%,81.4
Jeremy Lin,BKN,1,2,2.0,11.1%,1.00,2,2.0,1,1.0,2,2.0,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Myles Turner,IND,20,23,1.2,8.2%,0.91,21,1.1,7,0.4,19,1.0,36.8,44.7,13.0%,4.3%,13.0%,0.0%,43.5%,23.2
Jon Leuer,DET,8,10,1.3,20.4%,1.20,12,1.5,4,0.5,6,0.8,66.7,66.7,30.0%,20.0%,30.0%,10.0%,60.0%,69.2
Henry Ellenson,DET,8,11,1.4,24.4%,1.00,11,1.4,5,0.6,10,1.3,50.0,55.0,0.0%,9.1%,0.0%,0.0%,45.5%,36.1
Mike Conley,MEM,12,18,1.5,8.5%,1.06,19,1.6,6,0.5,17,1.4,35.3,47.1,11.1%,0.0%,11.1%,5.6%,38.9%,52.3
Jarell Martin,MEM,25,25,1.0,17.9%,0.92,23,0.9,10,0.4,20,0.8,50.0,52.5,8.0%,12.0%,8.0%,0.0%,44.0%,24.2
Dennis Schroder,ATL,25,35,1.4,6.5%,0.97,34,1.4,13,0.5,28,1.1,46.4,51.8,11.4%,14.3%,11.4%,5.7%,42.9%,32.0
Wilson Chandler,DEN,23,36,1.6,15.1%,1.03,37,1.6,15,0.7,25,1.1,60.0,64.0,8.3%,25.0%,8.3%,2.8%,47.2%,46.1
Garrett Temple,SAC,26,36,1.4,16.3%,0.92,33,1.3,10,0.4,27,1.0,37.0,44.4,19.4%,11.1%,19.4%,5.6%,41.7%,23.9
Devin Booker,PHX,25,138,5.5,22.9%,1.01,140,5.6,47,1.9,103,4.1,45.6,53.4,15.2%,13.8%,13.0%,3.6%,45.7%,43.1
Josh Richardson,MIA,26,42,1.6,13.6%,0.98,41,1.6,17,0.7,37,1.4,45.9,48.6,9.5%,7.1%,9.5%,4.8%,45.2%,32.7
Avery Bradley,DET,27,73,2.7,15.7%,1.04,76,2.8,30,1.1,61,2.3,49.2,57.4,4.1%,12.3%,1.4%,0.0%,45.2%,48.7
Stanley Johnson,DET,24,45,1.9,21.3%,0.98,44,1.8,16,0.7,31,1.3,51.6,58.1,11.1%,20.0%,8.9%,0.0%,46.7%,33.1
Timothé Luwawu-Cabarrot,PHI,26,41,1.6,21.9%,1.00,41,1.6,15,0.6,32,1.2,46.9,54.7,12.2%,9.8%,9.8%,0.0%,48.8%,37.8
Otto Porter Jr.,WAS,26,66,2.5,18.8%,1.27,84,3.2,31,1.2,56,2.2,55.4,66.1,12.1%,6.1%,12.1%,3.0%,56.1%,79.5
DeMarcus Cousins,NOP,28,106,3.8,13.7%,0.88,93,3.3,31,1.1,68,2.4,45.6,50.7,17.0%,21.7%,14.2%,2.8%,42.5%,20.3
Tyreke Evans,MEM,27,96,3.6,19.9%,1.03,99,3.7,43,1.6,79,2.9,54.4,56.3,9.4%,11.5%,9.4%,3.1%,51.0%,46.4
Taurean Prince,ATL,27,71,2.6,19.0%,0.86,61,2.3,24,0.9,50,1.9,48.0,53.0,7.0%,22.5%,7.0%,0.0%,40.8%,17.3
Derrick Favors,UTA,27,17,0.6,5.2%,1.59,27,1.0,12,0.4,14,0.5,85.7,89.3,5.9%,11.8%,5.9%,0.0%,76.5%,97.4
Taj Gibson,MIN,28,28,1.0,9.3%,1.04,29,1.0,9,0.3,19,0.7,47.4,50.0,21.4%,14.3%,21.4%,3.6%,50.0%,47.5
Dragan Bender,PHX,29,24,0.8,14.5%,0.50,12,0.4,4,0.1,16,0.6,25.0,31.3,4.2%,29.2%,4.2%,0.0%,20.8%,2.0
Darren Collison,IND,26,96,3.7,31.0%,0.98,94,3.6,35,1.3,74,2.8,47.3,52.7,9.4%,15.6%,8.3%,2.1%,43.8%,33.7
George Hill,SAC,24,29,1.2,12.8%,1.14,33,1.4,12,0.5,21,0.9,57.1,64.3,17.2%,17.2%,13.8%,6.9%,51.7%,61.4
John Henson,MIL,24,13,0.5,7.0%,0.54,7,0.3,3,0.1,9,0.4,33.3,33.3,15.4%,15.4%,15.4%,0.0%,30.8%,3.3
Dillon Brooks,MEM,27,41,1.5,17.8%,1.27,52,1.9,20,0.7,32,1.2,62.5,71.9,22.0%,17.1%,22.0%,17.1%,53.7%,78.1
Trevor Booker,PHI,3,7,2.3,21.9%,1.57,11,3.7,3,1.0,3,1.0,100.0,100.0,42.9%,28.6%,42.9%,14.3%,71.4%,
Kelly Oubre Jr.,WAS,27,51,1.9,16.2%,1.27,65,2.4,22,0.8,40,1.5,55.0,63.8,19.6%,2.0%,15.7%,0.0%,60.8%,80.1
Jusuf Nurkic,POR,24,13,0.5,2.9%,0.92,12,0.5,4,0.2,8,0.3,50.0,50.0,30.8%,23.1%,15.4%,15.4%,46.2%,24.8
Amir Johnson,PHI,25,13,0.5,10.0%,0.92,12,0.5,5,0.2,9,0.4,55.6,55.6,23.1%,7.7%,15.4%,0.0%,53.8%,24.8
Kyle  Anderson,SAS,23,24,1.0,11.4%,0.67,16,0.7,7,0.3,17,0.7,41.2,41.2,8.3%,20.8%,8.3%,0.0%,37.5%,5.9
Dion Waiters,MIA,24,54,2.3,12.9%,0.87,47,2.0,17,0.7,38,1.6,44.7,50.0,9.3%,22.2%,9.3%,1.9%,38.9%,19.0
Nikola Vucevic,ORL,28,42,1.5,8.8%,1.48,62,2.2,25,0.9,38,1.4,65.8,77.6,4.8%,7.1%,4.8%,2.4%,61.9%,95.1
James Johnson,MIA,25,29,1.2,9.6%,0.76,22,0.9,10,0.4,19,0.8,52.6,52.6,3.4%,31.0%,0.0%,0.0%,37.9%,9.5
Timofey Mozgov,BKN,19,7,0.4,7.6%,0.57,4,0.2,2,0.1,5,0.3,40.0,40.0,0.0%,28.6%,0.0%,0.0%,28.6%,
Allen Crabbe,BKN,23,45,2.0,16.0%,1.04,47,2.0,17,0.7,39,1.7,43.6,56.4,4.4%,8.9%,0.0%,0.0%,42.2%,49.3
Quincy Acy,BKN,21,10,0.5,7.6%,0.20,2,0.1,1,0.0,7,0.3,14.3,14.3,0.0%,30.0%,0.0%,0.0%,10.0%,0.0
Cory Joseph,IND,27,35,1.3,15.2%,0.71,25,0.9,10,0.4,27,1.0,37.0,42.6,2.9%,20.0%,0.0%,0.0%,31.4%,7.9
Spencer Dinwiddie,BKN,25,42,1.7,13.0%,0.95,40,1.6,13,0.5,34,1.4,38.2,50.0,7.1%,11.9%,4.8%,0.0%,38.1%,29.4
Damien Wilkins,IND,3,1,0.3,20.0%,0.00,0,0.0,0,0.0,1,0.3,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Markelle Fultz,PHI,4,8,2.0,20.5%,0.25,2,0.5,1,0.3,6,1.5,16.7,16.7,12.5%,12.5%,12.5%,0.0%,12.5%,
Mike Scott,WAS,24,14,0.6,7.6%,1.21,17,0.7,5,0.2,11,0.5,45.5,54.5,21.4%,7.1%,14.3%,7.1%,50.0%,70.5
Mirza Teletovic,MIL,10,9,0.9,14.1%,1.00,9,0.9,3,0.3,9,0.9,33.3,50.0,0.0%,0.0%,0.0%,0.0%,33.3%,
Jrue Holiday,NOP,28,90,3.2,17.6%,1.02,92,3.3,38,1.4,63,2.3,60.3,65.1,7.8%,23.3%,6.7%,1.1%,48.9%,44.6
Andrew Harrison,MEM,21,21,1.0,14.5%,1.24,26,1.2,8,0.4,15,0.7,53.3,56.7,28.6%,4.8%,33.3%,9.5%,57.1%,73.9
Dewayne Dedmon,ATL,20,9,0.5,4.5%,0.89,8,0.4,4,0.2,8,0.4,50.0,50.0,0.0%,11.1%,0.0%,0.0%,44.4%,
Paul Millsap,DEN,16,27,1.7,10.3%,1.15,31,1.9,12,0.8,21,1.3,57.1,61.9,18.5%,14.8%,18.5%,11.1%,48.1%,62.4
Nikola Jokic,DEN,21,23,1.1,7.4%,0.87,20,1.0,8,0.4,14,0.7,57.1,71.4,0.0%,39.1%,0.0%,0.0%,34.8%,18.6
Jamal Murray,DEN,27,56,2.1,13.9%,0.96,54,2.0,18,0.7,40,1.5,45.0,52.5,12.5%,17.9%,10.7%,1.8%,42.9%,30.4
Joe Johnson,UTA,7,5,0.7,8.5%,0.00,0,0.0,0,0.0,4,0.6,0.0,0.0,0.0%,20.0%,0.0%,0.0%,0.0%,
Nene Hilario,HOU,18,13,0.7,10.7%,1.46,19,1.1,8,0.4,10,0.6,80.0,80.0,15.4%,15.4%,15.4%,7.7%,69.2%,94.4
Karl-Anthony Towns,MIN,28,37,1.3,7.1%,1.11,41,1.5,16,0.6,27,1.0,59.3,61.1,13.5%,16.2%,13.5%,2.7%,54.1%,58.5
Nemanja Bjelica,MIN,18,13,0.7,12.9%,1.23,16,0.9,7,0.4,11,0.6,63.6,68.2,7.7%,7.7%,0.0%,0.0%,61.5%,72.5
LaMarcus Aldridge,SAS,27,22,0.8,3.9%,1.36,30,1.1,12,0.4,20,0.7,60.0,62.5,18.2%,4.5%,18.2%,13.6%,59.1%,88.1
Troy Daniels,PHX,29,30,1.0,16.9%,1.30,39,1.3,13,0.4,29,1.0,44.8,67.2,0.0%,3.3%,0.0%,0.0%,43.3%,82.2
Derrick Jones Jr.,PHX,1,1,1.0,100.0%,0.00,0,0.0,0,0.0,1,1.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Al Farouq Aminu,POR,13,15,1.2,12.7%,1.40,21,1.6,7,0.5,9,0.7,77.8,94.4,13.3%,26.7%,6.7%,0.0%,60.0%,90.5
Kemba Walker,CHA,24,76,3.2,14.9%,1.14,87,3.6,28,1.2,56,2.3,50.0,60.7,15.8%,15.8%,13.2%,5.3%,47.4%,62.1
Dwayne Bacon,CHA,25,20,0.8,16.0%,0.95,19,0.8,9,0.4,18,0.7,50.0,50.0,5.0%,5.0%,0.0%,0.0%,50.0%,29.1
Langston Galloway,DET,25,16,0.6,11.3%,1.38,22,0.9,8,0.3,15,0.6,53.3,73.3,0.0%,6.3%,0.0%,0.0%,50.0%,89.2
Dante Cunningham,NOP,27,27,1.0,17.6%,0.85,23,0.9,8,0.3,20,0.7,40.0,45.0,22.2%,7.4%,22.2%,3.7%,44.4%,16.0
Tony Allen,NOP,22,30,1.4,25.0%,1.10,33,1.5,15,0.7,23,1.0,65.2,65.2,6.7%,16.7%,6.7%,0.0%,56.7%,57.4
Mario Chalmers,MEM,26,37,1.4,14.5%,0.76,28,1.1,8,0.3,27,1.0,29.6,31.5,18.9%,8.1%,18.9%,2.7%,37.8%,9.2
Manu Ginobili,SAS,23,24,1.0,10.7%,1.04,25,1.1,11,0.5,22,1.0,50.0,56.8,0.0%,8.3%,0.0%,0.0%,45.8%,49.0
Tyler Ulis,PHX,28,29,1.0,9.8%,0.52,15,0.5,6,0.2,17,0.6,35.3,38.2,6.9%,34.5%,3.4%,0.0%,27.6%,2.6
DeMarre Carroll,BKN,24,84,3.5,25.9%,0.87,73,3.0,21,0.9,66,2.8,31.8,39.4,17.9%,7.1%,13.1%,3.6%,38.1%,18.3
Joel Embiid,PHI,22,33,1.5,6.2%,1.06,35,1.6,12,0.5,26,1.2,46.2,51.9,15.2%,6.1%,15.2%,0.0%,51.5%,53.3
Wesley Matthews,DAL,28,36,1.3,10.1%,0.69,25,0.9,10,0.4,29,1.0,34.5,43.1,0.0%,19.4%,0.0%,0.0%,27.8%,7.2
DeAndre Bembry,ATL,13,20,1.5,18.3%,0.85,17,1.3,6,0.5,14,1.1,42.9,42.9,15.0%,15.0%,10.0%,0.0%,45.0%,15.4
Klay Thompson,GSW,28,109,3.9,21.3%,1.49,162,5.8,59,2.1,100,3.6,59.0,78.0,3.7%,5.5%,3.7%,0.9%,56.9%,95.8
Nick Young,GSW,27,31,1.1,19.4%,1.94,60,2.2,20,0.7,29,1.1,69.0,101.7,6.5%,3.2%,6.5%,3.2%,64.5%,100.0
LeBron James,CLE,28,143,5.1,20.4%,1.24,178,6.4,69,2.5,102,3.6,67.6,70.1,16.8%,16.1%,14.7%,4.2%,60.1%,74.8
Jaylen Brown,BOS,27,89,3.3,22.4%,1.17,104,3.9,37,1.4,64,2.4,57.8,68.0,16.9%,12.4%,15.7%,1.1%,52.8%,65.4
Jayson Tatum,BOS,29,62,2.1,18.0%,1.32,82,2.8,27,0.9,40,1.4,67.5,78.8,27.4%,14.5%,25.8%,6.5%,62.9%,84.6
Kevin Durant,GSW,23,120,5.2,21.9%,1.23,148,6.4,52,2.3,88,3.8,59.1,68.8,15.0%,14.2%,14.2%,3.3%,55.0%,73.1
Stephen Curry,GSW,23,106,4.6,20.0%,1.06,112,4.9,32,1.4,73,3.2,43.8,54.1,17.0%,16.0%,13.2%,1.9%,45.3%,52.9
PJ Tucker,HOU,25,24,1.0,14.5%,1.46,35,1.4,12,0.5,22,0.9,54.5,72.7,8.3%,4.2%,8.3%,4.2%,54.2%,94.1
Eric Gordon,HOU,23,76,3.3,17.6%,1.22,93,4.0,34,1.5,62,2.7,54.8,67.7,10.5%,11.8%,10.5%,3.9%,51.3%,71.2
Derrick Rose,CLE,7,22,3.1,19.6%,1.05,23,3.3,9,1.3,16,2.3,56.3,59.4,9.1%,18.2%,9.1%,0.0%,50.0%,49.8
Draymond Green,GSW,25,68,2.7,23.4%,0.93,63,2.5,21,0.8,40,1.6,52.5,55.0,17.6%,26.5%,17.6%,2.9%,45.6%,26.5
Clint Capela,HOU,25,35,1.4,12.1%,1.40,49,2.0,19,0.8,28,1.1,67.9,67.9,22.9%,0.0%,20.0%,2.9%,71.4%,90.5
Tristan Thompson,CLE,9,3,0.3,8.3%,2.33,7,0.8,3,0.3,3,0.3,100.0,100.0,33.3%,0.0%,33.3%,33.3%,100.0%,
JR Smith,CLE,28,38,1.4,15.3%,1.05,40,1.4,14,0.5,32,1.1,43.8,62.5,0.0%,15.8%,0.0%,0.0%,36.8%,51.3
Jae Crowder,CLE,28,51,1.8,20.2%,0.88,45,1.6,14,0.5,34,1.2,41.2,45.6,13.7%,19.6%,11.8%,0.0%,41.2%,20.7
Terry Rozier III,BOS,29,49,1.7,17.2%,1.14,56,1.9,19,0.7,43,1.5,44.2,54.7,14.3%,2.0%,12.2%,4.1%,49.0%,61.8
Ryan Anderson,HOU,24,52,2.2,21.3%,1.27,66,2.8,21,0.9,47,2.0,44.7,63.8,7.7%,3.8%,7.7%,1.9%,46.2%,78.4
Luc Mbah a Moute,HOU,23,40,1.7,23.4%,1.00,40,1.7,14,0.6,31,1.3,45.2,53.2,15.0%,10.0%,12.5%,2.5%,45.0%,37.8
James Harden,HOU,25,90,3.6,12.3%,1.23,111,4.4,34,1.4,56,2.2,60.7,75.0,17.8%,23.3%,12.2%,3.3%,52.2%,73.1
Jordan Bell,GSW,22,14,0.6,17.7%,1.50,21,1.0,10,0.5,11,0.5,90.9,90.9,14.3%,21.4%,14.3%,14.3%,71.4%,96.1
Shaun Livingston,GSW,25,27,1.1,19.6%,0.78,21,0.8,10,0.4,20,0.8,50.0,50.0,7.4%,22.2%,7.4%,3.7%,37.0%,10.1
Trevor Ariza,HOU,23,65,2.8,27.8%,1.42,92,4.0,36,1.6,58,2.5,62.1,76.7,6.2%,10.8%,6.2%,6.2%,55.4%,90.8
Marcus Smart,BOS,27,28,1.0,7.8%,0.71,20,0.7,9,0.3,25,0.9,36.0,40.0,0.0%,10.7%,0.0%,0.0%,32.1%,7.9
Al Horford,BOS,27,27,1.0,7.5%,1.19,32,1.2,13,0.5,18,0.7,72.2,75.0,14.8%,22.2%,14.8%,3.7%,59.3%,67.0
Iman Shumpert,CLE,13,8,0.6,10.3%,0.63,5,0.4,2,0.2,5,0.4,40.0,50.0,0.0%,37.5%,0.0%,0.0%,25.0%,
Dwyane Wade,CLE,26,58,2.2,17.1%,0.91,53,2.0,22,0.8,44,1.7,50.0,52.3,10.3%,13.8%,10.3%,0.0%,46.6%,23.5
Kevin Love,CLE,27,49,1.8,10.4%,1.22,60,2.2,18,0.7,37,1.4,48.6,63.5,16.3%,10.2%,14.3%,2.0%,51.0%,71.6
Chris Paul,HOU,11,19,1.7,11.9%,0.79,15,1.4,6,0.5,16,1.5,37.5,40.6,10.5%,10.5%,10.5%,5.3%,36.8%,10.8
Jeff Green,CLE,28,55,2.0,19.7%,1.02,56,2.0,17,0.6,35,1.3,48.6,48.6,23.6%,16.4%,21.8%,3.6%,50.9%,43.8
