Player,Team,GP,Poss,Poss,Freq,PPP,PTS,PTS,FGM,FGM,FGA,FGA,FG%,eFG%,FTFreq,TOFreq,SFFreq,And OneFreq,ScoreFreq,Percentile
Wayne Ellington,MIA,34,2,0.1,0.7%,2.50,5,0.1,2,0.1,2,0.1,100.0,125.0,0.0%,0.0%,0.0%,0.0%,100.0%,
DeAndre Liggins,MIL,29,1,0.0,1.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Treveon Graham,CHA,21,1,0.0,0.9%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Nikola Mirotic,CHI,11,7,0.6,4.4%,0.71,5,0.5,2,0.2,7,0.6,28.6,35.7,0.0%,0.0%,0.0%,0.0%,28.6%,
Michael Carter-Williams,CHA,23,1,0.0,0.6%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Jordan Bell,GSW,29,18,0.6,12.9%,0.83,15,0.5,7,0.2,13,0.4,53.8,53.8,11.1%,22.2%,11.1%,5.6%,44.4%,16.6
Jamil Wilson,LAC,15,12,0.8,13.2%,2.08,25,1.7,8,0.5,11,0.7,72.7,109.1,8.3%,0.0%,8.3%,0.0%,75.0%,100.0
Montrezl Harrell,LAC,27,24,0.9,14.4%,1.63,39,1.4,16,0.6,19,0.7,84.2,84.2,20.8%,4.2%,20.8%,4.2%,79.2%,98.0
Tyler Cavanaugh,ATL,22,23,1.0,22.5%,0.70,16,0.7,7,0.3,21,1.0,33.3,38.1,0.0%,8.7%,0.0%,0.0%,30.4%,4.0
Tony Allen,NOP,22,2,0.1,1.7%,1.00,2,0.1,1,0.0,1,0.0,100.0,100.0,0.0%,50.0%,0.0%,0.0%,50.0%,
Miles Plumlee,ATL,15,23,1.5,29.1%,1.09,25,1.7,12,0.8,20,1.3,60.0,60.0,8.7%,4.3%,8.7%,0.0%,56.5%,55.0
Vince Carter,SAC,21,5,0.2,5.4%,2.60,13,0.6,5,0.2,5,0.2,100.0,130.0,20.0%,0.0%,20.0%,20.0%,100.0%,
Trey Lyles,DEN,30,33,1.1,14.0%,1.33,44,1.5,17,0.6,26,0.9,65.4,75.0,15.2%,9.1%,15.2%,3.0%,60.6%,88.7
Dwyane Wade,CLE,32,1,0.0,0.2%,2.00,2,0.1,1,0.0,1,0.0,100.0,100.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Sam Dekker,LAC,29,5,0.2,3.3%,0.60,3,0.1,1,0.0,5,0.2,20.0,30.0,0.0%,0.0%,0.0%,0.0%,20.0%,
Russell Westbrook,OKC,35,3,0.1,0.3%,1.67,5,0.1,1,0.0,2,0.1,50.0,75.0,33.3%,0.0%,33.3%,0.0%,66.7%,
Eric Gordon,HOU,30,3,0.1,0.5%,1.00,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,33.3%,0.0%,0.0%,33.3%,
Deyonta Davis,MEM,22,27,1.2,34.2%,1.19,32,1.5,14,0.6,22,1.0,63.6,63.6,11.1%,7.4%,11.1%,0.0%,63.0%,64.9
Joe Harris,BKN,32,1,0.0,0.3%,1.00,1,0.0,0,0.0,0,0.0,0.0,0.0,100.0%,0.0%,100.0%,0.0%,100.0%,
Troy Daniels,PHX,36,1,0.0,0.4%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Tyreke Evans,MEM,34,1,0.0,0.2%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Guillermo Hernangomez,NYK,15,24,1.6,27.9%,1.21,29,1.9,12,0.8,18,1.2,66.7,69.4,25.0%,12.5%,25.0%,12.5%,58.3%,69.5
Eric Bledsoe,MIL,22,4,0.2,0.9%,2.00,8,0.4,3,0.1,4,0.2,75.0,100.0,0.0%,0.0%,0.0%,0.0%,75.0%,
Andre Roberson,OKC,33,4,0.1,2.2%,1.25,5,0.2,2,0.1,3,0.1,66.7,66.7,50.0%,0.0%,50.0%,25.0%,50.0%,
Patrick McCaw,GSW,30,1,0.0,0.7%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Austin Rivers,LAC,31,1,0.0,0.2%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Omer Asik,NOP,7,6,0.9,42.9%,1.00,6,0.9,3,0.4,6,0.9,50.0,50.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Dion Waiters,MIA,30,2,0.1,0.4%,0.00,0,0.0,0,0.0,2,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Kentavious Caldwell-Pope,LAL,29,1,0.0,0.2%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Joel Bolomboy,MIL,2,1,0.5,14.3%,0.00,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0%,100.0%,0.0%,0.0%,0.0%,
Channing Frye,CLE,31,19,0.6,16.0%,1.47,28,0.9,12,0.4,18,0.6,66.7,77.8,0.0%,5.3%,0.0%,0.0%,63.2%,94.0
Eric Moreland,DET,29,8,0.3,15.4%,1.25,10,0.3,5,0.2,8,0.3,62.5,62.5,0.0%,0.0%,0.0%,0.0%,62.5%,
JaMychal Green,MEM,20,12,0.6,5.7%,0.92,11,0.6,5,0.3,10,0.5,50.0,55.0,0.0%,16.7%,0.0%,0.0%,41.7%,21.3
Shabazz Napier,POR,27,1,0.0,0.5%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Joe  Ingles,UTA,36,2,0.1,0.6%,1.50,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Elfrid Payton,ORL,26,1,0.0,0.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Fred VanVleet,TOR,33,2,0.1,0.9%,3.00,6,0.2,2,0.1,2,0.1,100.0,150.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Omri Casspi,GSW,31,5,0.2,2.8%,1.60,8,0.3,3,0.1,4,0.1,75.0,75.0,20.0%,0.0%,20.0%,0.0%,80.0%,
Yogi Ferrell,DAL,36,2,0.1,0.5%,3.00,6,0.2,2,0.1,2,0.1,100.0,150.0,0.0%,0.0%,0.0%,0.0%,100.0%,
Tony Snell,MIL,27,3,0.1,1.6%,1.00,3,0.1,1,0.0,3,0.1,33.3,50.0,0.0%,0.0%,0.0%,0.0%,33.3%,
Jawun Evans,LAC,26,3,0.1,1.5%,2.67,8,0.3,3,0.1,3,0.1,100.0,116.7,33.3%,0.0%,33.3%,33.3%,100.0%,
Evan Turner,POR,33,2,0.1,0.6%,1.50,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Tyler Ulis,PHX,35,1,0.0,0.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Dakari Johnson,OKC,6,4,0.7,19.0%,1.00,4,0.7,2,0.3,3,0.5,66.7,66.7,25.0%,0.0%,0.0%,0.0%,50.0%,
Jonas Jerebko,UTA,30,15,0.5,8.5%,0.87,13,0.4,4,0.1,13,0.4,30.8,42.3,6.7%,6.7%,6.7%,0.0%,33.3%,17.2
Bradley Beal,WAS,35,1,0.0,0.1%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
E'Twaun Moore,NOP,34,3,0.1,0.8%,1.33,4,0.1,2,0.1,3,0.1,66.7,66.7,0.0%,0.0%,0.0%,0.0%,66.7%,
Noah Vonleh,POR,23,13,0.6,13.1%,1.23,16,0.7,6,0.3,10,0.4,60.0,60.0,23.1%,15.4%,23.1%,15.4%,53.8%,73.3
JR Smith,CLE,34,4,0.1,1.4%,0.00,0,0.0,0,0.0,4,0.1,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Trevor Ariza,HOU,30,11,0.4,3.3%,0.73,8,0.3,3,0.1,11,0.4,27.3,36.4,0.0%,0.0%,0.0%,0.0%,27.3%,4.6
Rodney Hood,UTA,27,8,0.3,1.7%,0.75,6,0.2,2,0.1,6,0.2,33.3,33.3,12.5%,12.5%,12.5%,0.0%,37.5%,
Thabo Sefolosha,UTA,33,7,0.2,2.8%,0.29,2,0.1,1,0.0,6,0.2,16.7,16.7,0.0%,14.3%,0.0%,0.0%,14.3%,
Mike James,PHX,32,1,0.0,0.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
Garrett Temple,SAC,33,1,0.0,0.3%,0.00,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0%,0.0%,0.0%,0.0%,0.0%,
George Hill,SAC,30,2,0.1,0.7%,1.50,3,0.1,1,0.0,2,0.1,50.0,75.0,0.0%,0.0%,0.0%,0.0%,50.0%,
Brandon Ingram,LAL,31,1,0.0,0.2%,2.00,2,0.1,1,0.0,1,0.0,100.0,100.0,100.0%,0.0%,100.0%,100.0%,100.0%,
Damian Lillard,POR,31,2,0.1,0.3%,3.00,6,0.2,1,0.0,1,0.0,100.0,150.0,50.0%,0.0%,50.0%,0.0%,100.0%,
